Èíslo jednací ;Datum a èas ;Typ události ;Typ podrobnì ;Zpùsob øešení ;Pokuta ;Ulice 
2022/47352 ;16.07.2022 17:44;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. g) zneèistí nebo poškodí dálnici, silnici, komunikaci, souèást komunikace ; Provedena lustrace vozidla, Osoby pouèeny, Pøedáno - HZS, Pøedáno - Mìsto / Obec ;0;Plzeò, PALLOVA 
2022/47199 ;15.07.2022 11:32;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. g) zneèistí nebo poškodí dálnici, silnici, komunikaci, souèást komunikace ; Pøedáno - Mìsto / Obec ;0;Plzeò, U BORSKÉHO PARKU 22 
2022/47192 ;21.05.2022 14:19;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, SOKOLOVSKÁ 52 
2022/47181 ;15.07.2022 11:32;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, U BORSKÉHO PARKU 22 
2022/46975 ;14.07.2022 11:34;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA VRŠÍÈKÁCH 15 
2022/46967 ;14.07.2022 11:31;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA VRŠÍÈKÁCH 15 
2022/46790 ;13.07.2022 15:00;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, BENDOVA 8 
2022/46784 ;13.07.2022 15:00;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, BENDOVA 8 
2022/46730 ;13.07.2022 11:03;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, U BORSKÉHO PARKU 
2022/46415 ;21.05.2022 8:29;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, K PECÍM 26 
2022/45738 ;08.07.2022 8:04;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 17 
2022/45730 ;08.07.2022 7:52;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, TYLOVA 59 
2022/45398 ;06.07.2022 14:48;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 69 
2022/45397 ;06.07.2022 14:50;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, SOKOLOVSKÁ 67 
2022/45360 ;06.07.2022 11:02;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, MANÌTÍNSKÁ 53 
2022/45354 ;06.07.2022 11:30;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, MANÌTÍNSKÁ 33 
2022/44670 ;02.07.2022 5:04;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 66 
2022/44669 ;02.07.2022 5:07;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 66 
2022/43696 ;28.06.2022 14:40;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 37 
2022/43682 ;28.06.2022 8:41;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, NA CHMELNICÍCH 
2022/43678 ;28.06.2022 8:41;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, NA CHMELNICÍCH 
2022/42902 ;24.06.2022 7:13;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích ; Pøedáno - Mìsto / Obec ;0;Plzeò, PECHÁÈKOVA 
2022/42858 ;24.06.2022 7:50;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. g) zneèistí nebo poškodí dálnici, silnici, komunikaci, souèást komunikace ; Vyøízeno, Závada odstranìna ;0;Plzeò, SKUPOVA 14 
2022/42258 ;21.06.2022 12:09;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2022/42249 ;21.06.2022 14:59;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2022/41597 ;18.06.2022 8:03;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, POD VŠEMI SVATÝMI 48 
2022/41368 ;17.06.2022 12:35;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, U BORSKÉHO PARKU 
2022/40677 ;15.06.2022 0:13;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, BOLEVECKÁ 30 
2022/40644 ;14.06.2022 20:52;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, NA ROUDNÉ 75 
2022/39552 ;10.06.2022 13:35;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2022/39547 ;10.06.2022 13:27;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 69 
2022/37387 ;01.06.2022 15:03;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 69 
2022/37313 ;01.06.2022 10:19;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, PALLOVA 18 
2022/36653 ;30.05.2022 8:29;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, Komenského 11 
2022/34648 ;21.05.2022 10:42;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ŽLUTICKÁ 64 
2022/34645 ;21.05.2022 10:22;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KRAŠOVSKÁ 6 
2022/34643 ;21.05.2022 9:55;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOTÍKOVSKÁ 22 
2022/34481 ;20.05.2022 14:03;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ŽLUTICKÁ 16 
2022/34478 ;20.05.2022 6:38;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 66 
2022/34477 ;20.05.2022 14:15;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ŽLUTICKÁ 7 
2022/33809 ;18.05.2022 7:50;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA KOVÁRNÌ 29 
2022/33777 ;16.05.2022 20:25;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, HODONÍNSKÁ 37 
2022/33717 ;17.05.2022 18:14;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ELIŠKY KRÁSNOHORSKÉ 1 
2022/33119 ;15.05.2022 8:12;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KORANDOVA 13 
2022/33115 ;15.05.2022 7:54;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 17 
2022/32668 ;13.05.2022 9:27;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE ŠPITÁLSKÉMU LESU 8 
2022/31790 ;09.05.2022 9:56;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) ; Pøedáno - Mìsto / Obec ;0;Plzeò, HØBITOVNÍ 
2022/30666 ;04.05.2022 10:19;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŠAFAØÍKOVY SADY 3 
2022/30656 ;04.05.2022 10:24;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŠAFAØÍKOVY SADY 7 
2022/30590 ;04.05.2022 8:28;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 17 
2022/30498 ;03.05.2022 18:40;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, REVOLUÈNÍ 
2022/30205 ;02.05.2022 15:28;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, LEDOVÁ 
2022/29359 ;28.04.2022 16:02;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - ostatní ; Pøedáno - Mìsto / Obec ;0;Plzeò, EMINGEROVA 904/43 
2022/29064 ;27.04.2022 14:37;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - ostatní ; Jiná opatøení, Pøedáno - Mìsto / Obec ;0;Plzeò, EMINGEROVA 
2022/28687 ;26.04.2022 8:39;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2022/27992 ;23.04.2022 10:54;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 112 
2022/27988 ;23.04.2022 11:22;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 34 
2022/27983 ;23.04.2022 10:21;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, MAJAKOVSKÉHO 27 
2022/27982 ;23.04.2022 10:37;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOMENSKÉHO 57 
2022/27846 ;22.04.2022 16:07;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, U JEŽÍŠKA 2 
2022/26784 ;18.04.2022 19:35;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOMENSKÉHO 15 
2022/26145 ;15.04.2022 8:01;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, PRAŽSKÁ 27 
2022/26131 ;15.04.2022 9:42;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZBROJNICKÁ 2 
2022/25781 ;14.04.2022 10:14;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, ØEPKOVÁ 
2022/24350 ;08.04.2022 13:46;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 41 
2022/24120 ;07.04.2022 6:39;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, DENISOVO NÁBØEŽÍ 
2022/23536 ;05.04.2022 13:53;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOTÍKOVSKÁ 81 
2022/23453 ;05.04.2022 6:56;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 9 
2022/23322 ;04.04.2022 7:01;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, Komenského 15 
2022/22382 ;25.03.2022 14:09;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KARLA BUREŠE 9 
2022/22103 ;30.03.2022 19:30;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, OBCHODNÍ 
2022/21776 ;29.03.2022 16:08;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, RADÈICKÁ 
2022/21022 ;26.03.2022 17:00;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, ŽLUTICKÁ 11 
2022/20959 ;26.03.2022 13:16;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, HELDOVA 
2022/20908 ;25.03.2022 14:14;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOTÍKOVSKÁ 34 
2022/20478 ;24.03.2022 9:56;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, SEDLÁÈKOVA 33 
2022/19524 ;21.03.2022 9:50;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Jiná opatøení - jiná opatøení - ostatní, Pøedáno - Mìsto / Obec ;0;Plzeò, K JEZÍRKU E12 
2022/19322 ;20.03.2022 11:19;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 67 
2022/18443 ;17.03.2022 8:20;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42b (právnická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KRAŠOVSKÁ 8 
2022/18334 ;16.03.2022 11:51;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, RÙŽENY SVOBODOVÉ 32 
2022/18245 ;16.03.2022 14:00;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) ; Pøedáno - Mìsto / Obec ;0;Plzeò, DÍTÌTOVA 6 
2022/18241 ;16.03.2022 11:51;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, RÙŽENY SVOBODOVÉ 32 
2022/17352 ;13.03.2022 7:45;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, OLŠOVÁ 10 
2022/16673 ;10.03.2022 7:15;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, HODONÍNSKÁ 43 
2022/14913 ;03.03.2022 9:39;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - ostatní ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KYJEVSKÁ 74 
2022/14582 ;02.03.2022 7:45;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOŽELUŽSKÁ 5 
2022/12618 ;22.02.2022 12:20;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Pøedáno na Spisovou službu ;0;Plzeò, KARLA VOKÁÈE 11 
2022/11833 ;19.02.2022 10:21;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, KOTKOVA 17 
2022/11579 ;18.02.2022 12:02;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, RADOBYÈICKÁ 25 
2022/10382 ;29.01.2022 9:25;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2022/09234 ;08.02.2022 19:50;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - ostatní ; Pøedáno - Mìsto / Obec ;0;Plzeò, Sušická 36 
2022/08176 ;03.02.2022 19:35;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, BOŽICKÁ 3 
2022/08174 ;03.02.2022 19:32;PØ ;Zákon è. 13/1997 Sb., o pozemních komunikacích - § 42a (fyzická osoba) - odst. 1 písm. i) na dálnici, silnici, komunikaci provádí zakázanou èinnost ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, BOŽICKÁ 4 
